,Predictions
1990,0.15379828077614033
1991,0.11787003666058785
1992,0.13096134603151163
1993,0.16285030691393015
1994,0.1266142950124384
1995,0.1521504398879574
1996,0.14876692359664676
1997,0.12848490116529793
1998,0.17610091232066566
1999,0.1456217744464943
2000,0.16345298392512134
2001,0.13215112275937632
2002,0.1170685920817991
2003,0.15609044269554187
2004,0.13612151232982164
2005,0.1498090841119544
2006,0.14214726029038
2007,0.14754305120196182
2008,0.12215711654070258
2009,0.12216141372595052
2010,0.1540382231554885
2011,0.13080777469511803
2012,0.13663586755473153
2013,0.16042956597251704
2014,0.13414493806773242
2015,0.2607905266886025
2016,0.2473734825450031
2017,0.25661766073701686
2018,0.23291504440562855
2019,0.24737830679680237
2020,0.2440278039242395
2021,0.2546310256718666
2022,0.3302094772698082
2023,0.24794058237847771
2024,0.2511507990240321
2025,0.2926297770633989
2026,0.2367401255417762
2027,0.2258015344925378
2028,0.25100942321985303
2029,0.26022934989999713
2030,0.2408163805196088
2031,0.22715675922031806
2032,0.24087321268496917
2033,0.2604717279778287
2034,0.24687099193381346
2035,0.2512749069193927
2036,0.23653965368138055
2037,0.24160057050803715
2038,0.2406360879157145
2039,0.23610043060632432
2040,0.25338781831242674
2041,0.26058443010053833
2042,0.2714299872173617
2043,0.2513314139949099
2044,0.3230023803679696
2045,0.3036836132294277
2046,0.31734935176523593
2047,0.29254908678875846
2048,0.3187093310064628
2049,0.29916957996171845
2050,0.30966304925060173
2051,0.5114414785470793
2052,0.29655877403865116
2053,0.3252363056666251
2054,0.3701410099824739
2055,0.30764561346350583
2056,0.2754457298489919
2057,0.3049372899212712
2058,0.3305902055785991
2059,0.2948742957740219
2060,0.2604193369791177
2061,0.2743549526163857
2062,0.3216916026604698
2063,0.2856182184024125
2064,0.30230648290513107
2065,0.2937575107909014
2066,0.3021306206499632
2067,0.2931043166265328
2068,0.28915930588881433
2069,0.3043873584735658
2070,0.29853969799667524
2071,0.34255644424654264
2072,0.3141823928179749
2073,0.4030387828414772
2074,0.40122093118419166
2075,0.40263648175697175
2076,0.38740090741174116
2077,0.3984854176470032
2078,0.40359457166878143
2079,0.4006685814968749
2080,0.6619888108959746
2081,0.3944974643107083
2082,0.4366735157717385
2083,0.4744714976537924
2084,0.39632976152039856
2085,0.35562678529087777
2086,0.40029534385805887
2087,0.43047461394813935
2088,0.4002586312646943
2089,0.3606083273522265
2090,0.39780858515050455
2091,0.41211264695847427
2092,0.4066443168472027
2093,0.42598341738417456
2094,0.38404035400534386
2095,0.39908926853774596
2096,0.4407593775340053
2097,0.38672853616035374
2098,0.4088262668644854
2099,0.34879226668392194
2100,0.43047007906395907
2101,0.4256381388319932
2102,0.2195575265366506
2103,0.21134622285608054
2104,0.2175946639994944
2105,0.19426418330085163
2106,0.204411902949234
2107,0.20015337375557318
2108,0.20798582583574463
2109,0.1957690365597404
2110,0.19730662219272774
2111,0.2113433823575726
2112,0.20498211285603796
2113,0.19257822941788683
2114,0.18336888976115745
2115,0.19707871547215655
2116,0.2042567011161955
2117,0.20314112367242207
2118,0.17819810091375318
2119,0.18413381552108257
2120,0.21032224836527139
2121,0.19262619166750503
2122,0.17316166912652953
2123,0.18303868954268263
2124,0.19312427987602585
2125,0.19521757946404023
2126,0.1930092721159371
2127,0.1975795728616477
2128,0.2282975725349077
2129,0.22250012734310368
2130,0.2044308483345901
2131,0.1676731094563917
2132,0.16397404679216365
2133,0.15813318823509984
2134,0.15754769723698048
2135,0.16046697013305783
2136,0.16922334874317135
2137,0.14648653307866485
2138,0.1529403165825412
2139,0.1576237006922227
2140,0.17490436301888637
2141,0.16444420203567
2142,0.15346422947960886
2143,0.14601409748705793
2144,0.16319788628268056
2145,0.16064321459448527
2146,0.15747355338826985
2147,0.14951033312151668
2148,0.16200448396494896
2149,0.16947040888998438
2150,0.15818369891073414
2151,0.1647687102735958
2152,0.15136219611053844
2153,0.16223966556728808
2154,0.15288724092268136
2155,0.16104896030570218
2156,0.15460587053567998
2157,0.14811731695094724
2158,0.17780671342125207
2159,0.16717920036719908
2160,0.16006725451324505
2161,0.15659806725264813
2162,0.14833580934068039
2163,0.14986934852217754
2164,0.15232453680924535
2165,0.15890900727834487
2166,0.14060263505464082
2167,0.1445468809055248
2168,0.14603612719343834
2169,0.16185268466966887
2170,0.14956210211366416
2171,0.14658908240677154
2172,0.13622537724351907
2173,0.15353866010322365
2174,0.15278354651783344
2175,0.14935559299776138
2176,0.14184407708704394
2177,0.1516475166654418
2178,0.15955012579171204
2179,0.14772689057419153
2180,0.16148702276841742
2181,0.1408898857389843
2182,0.15098750559141574
2183,0.1430451242033512
2184,0.14910291668788894
2185,0.14319019714674958
2186,0.15084653162333594
2187,0.16610538755537557
2188,0.1542049607907997
2189,0.3697156977951971
2190,0.36234216971157707
2191,0.3650430224389771
2192,0.35350435914792755
2193,0.3588884654357708
2194,0.37059879808237584
2195,0.3509293565571019
2196,0.6321504629037861
2197,0.35945827927286356
2198,0.40435148825355505
2199,0.4874704295019363
2200,0.3612024047752501
2201,0.306175600380183
2202,0.3618574628607647
2203,0.3988144070440913
2204,0.3397654557436174
2205,0.33082583205778315
2206,0.36200971669088233
2207,0.38002697276246145
2208,0.3597092478499869
2209,0.37442132938590234
2210,0.35395495614172534
2211,0.36560656929181046
2212,0.3806133106151338
2213,0.3493570452470304
2214,0.3742011275321975
2215,0.33713148516839875
2216,0.39348295006702017
2217,0.38527573108039215
2218,0.42954510740583673
2219,0.4429510810474966
2220,0.42929093471017965
2221,0.4041026798686528
2222,0.3835572574282483
2223,0.40764060200316565
2224,0.426927267841437
2225,0.6299134762629759
2226,0.40109951595326
2227,0.47001353245532607
2228,0.4987525617247538
2229,0.41944494108949015
2230,0.36994560565478063
2231,0.42250434672354986
2232,0.4647972936385305
2233,0.3463953320874881
2234,0.37827830101900406
2235,0.4149858855025663
2236,0.41806533366632015
2237,0.4184243306551688
2238,0.43026221697119704
2239,0.393638127148238
2240,0.40840458797440216
2241,0.4647309335212293
2242,0.3906453868454205
2243,0.42633709636537975
2244,0.3803728148377685
2245,0.4459307008627018
2246,0.4417521133814427
2247,0.15350976416941647
2248,0.14950993787898417
2249,0.13407129467395257
2250,0.15640054389645583
2251,0.13442465250578556
2252,0.16060884946284235
2253,0.11924737514258513
2254,0.13001416986336345
2255,0.13523534602139364
2256,0.1430904613914656
2257,0.15500394520764663
2258,0.15558877404031454
2259,0.1381159448317996
2260,0.1482373818333022
2261,0.15421627797750742
2262,0.13953087897046865
2263,0.13735341518181876
2264,0.1491279358174673
2265,0.15278539574606284
2266,0.13786832875382204
2267,0.19832471433973448
2268,0.12798667814462825
2269,0.15110073959744116
2270,0.13952805853122716
2271,0.1421388090340211
2272,0.1312080086292444
2273,0.12145634096001882
2274,0.1589627271879629
2275,0.13747519573279784
2276,0.2572284648935521
2277,0.26145587427326655
2278,0.29145473403423294
2279,0.25344894885856495
2280,0.2580941456667189
2281,0.24858529519678774
2282,0.25346154878964594
2283,0.29218420510646737
2284,0.35889096019865796
2285,0.24579309577676942
2286,0.2456754277501921
2287,0.2515309050005018
2288,0.2626005737852978
2289,0.24815730923949483
2290,0.23954802471908923
2291,0.22891597463325156
2292,0.25001870818480515
2293,0.23238610353055816
2294,0.24449263896477358
2295,0.23202411546683377
2296,0.24489563938439363
2297,0.2603568223739614
2298,0.25720080241135534
2299,0.34777438887927414
2300,0.3413093589884939
2301,0.461599895111486
2302,0.3421367123437584
2303,0.3124170314649115
2304,0.3157205268698374
2305,0.3234159234810057
2306,0.2671955092025182
2307,0.3962332450844377
2308,0.323860274717767
2309,0.33873873402366506
2310,0.32730573295534204
2311,0.33353103624145375
2312,0.32684483018234656
2313,0.3148873762217903
2314,0.30368313846374995
2315,0.32002946684703526
2316,0.2916084550924145
2317,0.3020850399838717
2318,0.28998710168482145
2319,0.31263131129073174
2320,0.31996459240424524
2321,0.32041401393273394
2322,0.45760992808854206
2323,0.431523258379767
2324,0.5455389675940345
2325,0.41235674860012383
2326,0.41738192872376967
2327,0.4085758209865574
2328,0.4093012895570267
2329,0.3976418035565866
2330,0.5463109478628634
2331,0.42936686837679006
2332,0.43392008987508457
2333,0.4077953593299074
2334,0.4481525203766682
2335,0.41749267910098087
2336,0.424960002399433
2337,0.37795207317026047
2338,0.42478090402493807
2339,0.39661645698068737
2340,0.389115178986445
2341,0.3982604152112289
2342,0.40279849892215347
2343,0.42480353788035696
2344,0.4148601123867859
2345,0.20959941722575373
2346,0.2285517993956404
2347,0.22512363100107372
2348,0.21785679668967622
2349,0.20055964509775107
2350,0.20554613359570217
2351,0.2208972280371301
2352,0.15582058053532713
2353,0.2561463352538782
2354,0.19995662951015034
2355,0.2177969048513464
2356,0.20705161730719707
2357,0.218301263942108
2358,0.20425397692153716
2359,0.20507394751762803
2360,0.19044256787484126
2361,0.20329810661395575
2362,0.18867411431091896
2363,0.20057919049525147
2364,0.1988788225979048
2365,0.19830476854802728
2366,0.2063664840348054
2367,0.20206492605543447
2368,0.1728709505911691
2369,0.1896728463376907
2370,0.19400490882456664
2371,0.1814402894467376
2372,0.1810833559469249
2373,0.18393551686153115
2374,0.19867617285782524
2375,0.1474868895872392
2376,0.22328133611485004
2377,0.1632053070038386
2378,0.18280274246818345
2379,0.17727139085092522
2380,0.18087755861399948
2381,0.16911746435975689
2382,0.17036551539805375
2383,0.1636166908554748
2384,0.17719164547855568
2385,0.1541108721714229
2386,0.17755451120739932
2387,0.17353928396146587
2388,0.16390264581043604
2389,0.17889752274775697
2390,0.1809069631700443
2391,0.16676276908923207
2392,0.17950138667029694
2393,0.18175634572332997
2394,0.1719324973679923
2395,0.17299327281031854
2396,0.17323968769586848
2397,0.1843714552247085
2398,0.14157305726678387
2399,0.20608210689982417
2400,0.15466156327418315
2401,0.16893050971751858
2402,0.16801399957209096
2403,0.17040680521102577
2404,0.15946715826614707
2405,0.15784393647375977
2406,0.15424722069911498
2407,0.1679050144205211
2408,0.14331405994241608
2409,0.16830485244139254
2410,0.1641122905064262
2411,0.1541327769583278
2412,0.17233184588125555
2413,0.17091283064417687
2414,0.4231103269214316
2415,0.4164147904362333
2416,0.5929048125444443
2417,0.4200709603050423
2418,0.3943882602336941
2419,0.40155795639394165
2420,0.39005853246149
2421,0.3928336991401714
2422,0.5296438774313466
2423,0.4000875970873997
2424,0.41794465803647063
2425,0.40200954010776513
2426,0.42099957869810023
2427,0.4039296663950509
2428,0.40720002829574997
2429,0.3795726045202643
2430,0.4062686991456498
2431,0.3793289373355374
2432,0.3739084004467168
2433,0.38804614779097923
2434,0.38614614615609855
2435,0.4050559087826522
2436,0.4167379836929933
2437,0.49844386710546273
2438,0.4560602401131538
2439,0.594133797166988
2440,0.45213648297562636
2441,0.43398824108770395
2442,0.46064685362833224
2443,0.44688925386064415
2444,0.41476394300882635
2445,0.5902666878482836
2446,0.4780988626780366
2447,0.48605119982760103
2448,0.4451895740691659
2449,0.4953296973855358
2450,0.41396486856644377
2451,0.473560466223797
2452,0.4091989165314248
2453,0.471281190505617
2454,0.4063822847938302
2455,0.43001362051380176
2456,0.4064151387996676
2457,0.4414502972424591
2458,0.4659758976870503
2459,0.4524991284486499
2460,0.18698187940693176
2461,0.18814996702365847
2462,0.19475265019962068
2463,0.18891865554556192
2464,0.18434122297587408
2465,0.18664967589866865
2466,0.19308791117578827
2467,0.15244530878987278
2468,0.17819792049886274
2469,0.16649983258061363
2470,0.17772858367312122
2471,0.17314253379866967
2472,0.18384048267583483
2473,0.1784327823763671
2474,0.1645964015680654
2475,0.1707944451761948
2476,0.1826767907365396
2477,0.14806599384323535
2478,0.17862463417505017
2479,0.17799970687116473
2480,0.16159082813471826
2481,0.19008473484194144
2482,0.1816199003941046
2483,0.26871666717165027
2484,0.22820709058836294
2485,0.3044363619222824
2486,0.26939159183317374
2487,0.21812117574497844
2488,0.2483432434792247
2489,0.24825071526448414
2490,0.24242162504335002
2491,0.25149423455993114
2492,0.28552928905302155
2493,0.2638233446729107
2494,0.26369910588117795
2495,0.2558902455840525
2496,0.23636274704494062
2497,0.25488466693587336
2498,0.2569414997747175
2499,0.249376211976384
2500,0.2400897213729861
2501,0.21518791488503586
2502,0.2501385632443346
2503,0.21953475815384937
2504,0.23401121629371394
2505,0.2265698740794666
2506,0.25928342328592857
2507,0.25113579506953454
2508,0.32301838356506385
2509,0.2696681826493852
2510,0.30107682561079985
2511,0.31686836803212537
2512,0.266329104620354
2513,0.30489271456390266
2514,0.3115909733404404
2515,0.28470049636013783
2516,0.322881485462974
2517,0.37831446807461133
2518,0.29501649758659154
2519,0.33210852010567693
2520,0.3114234758950688
2521,0.264226367616916
2522,0.3209953364850261
2523,0.29479894192849265
2524,0.30430841911756246
2525,0.2902895450695594
2526,0.2542773206167088
2527,0.30312477837747676
2528,0.2836265519470472
2529,0.2611165114993438
2530,0.2897286438377382
2531,0.25878931673594774
2532,0.30766310402456154
2533,0.4414163932588204
2534,0.3688666846717793
2535,0.41755219158719015
2536,0.45613414482027326
2537,0.33857735538448064
2538,0.36602529997177236
2539,0.4017772528433847
2540,0.3607639305075826
2541,0.44725705632943324
2542,0.5760021756574938
2543,0.41086596942634235
2544,0.447925134723029
2545,0.4628327881760326
2546,0.377136399910572
2547,0.41301480685456216
2548,0.43938631260103844
2549,0.4173939554272682
2550,0.40289891413937395
2551,0.34726818254713865
2552,0.4034343006901323
2553,0.35782523452170467
2554,0.3671095928753777
2555,0.36152820480025893
2556,0.3525994827437978
2557,0.45181946090638614
2558,0.21081079859777363
2559,0.16724760407127354
2560,0.19530273773651954
2561,0.2006226623589721
2562,0.17344863893164977
2563,0.22108086815491515
2564,0.20612978394587944
2565,0.18180680927225615
2566,0.19364663393917084
2567,0.15452744091966958
2568,0.1970457997239234
2569,0.2058729683893015
2570,0.19970237304463767
2571,0.18614964374172197
2572,0.20341012764295563
2573,0.1859492940883903
2574,0.20541128745484605
2575,0.19324003704031104
2576,0.16751111979300687
2577,0.18164886610555253
2578,0.18561384898544303
2579,0.16586882795487332
2580,0.18434087813760555
2581,0.15620471159650512
2582,0.1980965355834701
2583,0.1867964364153924
2584,0.1592369494125217
2585,0.16400137308137033
2586,0.19418023458987288
2587,0.15737582843663778
2588,0.18897728687669338
2589,0.19057145220459873
2590,0.16697428037180811
2591,0.14665374724339547
2592,0.18513161015588211
2593,0.18439124180380911
2594,0.18674103625229221
2595,0.18796647306666894
2596,0.1761441574322517
2597,0.17590127393513771
2598,0.17538963211503655
2599,0.17880042682580094
2600,0.1500686719053645
2601,0.1522974702270029
2602,0.15392292062231083
2603,0.1563313456633986
2604,0.15148334639856464
2605,0.1633074383310863
2606,0.1993458415784727
2607,0.18591265397183254
2608,0.17685423269617248
2609,0.1506451839345181
2610,0.1549873077755961
2611,0.17851150088582057
2612,0.14973227323605373
2613,0.17531685750722972
2614,0.18088506336482915
2615,0.15984211953222552
2616,0.13898343079614045
2617,0.17421192586686954
2618,0.16913207796376606
2619,0.16690969038537454
2620,0.17367846462072858
2621,0.16580985655345565
2622,0.1605978773883613
2623,0.16100792533022307
2624,0.16361791569470438
2625,0.14295669839717318
2626,0.14338134010213482
2627,0.1457082857677727
2628,0.146988329232506
2629,0.1462042931759988
2630,0.1520359932298394
2631,0.20785302497881095
2632,0.1718366441036834
2633,0.4269494345222099
2634,0.34714080854739215
2635,0.36866749850705227
2636,0.44430634495429333
2637,0.33312633168435435
2638,0.34902357356282765
2639,0.3867576430222591
2640,0.354809733467345
2641,0.417754951066695
2642,0.540525928910228
2643,0.4072901072902434
2644,0.42282850489634183
2645,0.4372147917943724
2646,0.36520302201862187
2647,0.40284206428882086
2648,0.42662324813027463
2649,0.38957453973302125
2650,0.37653138057260993
2651,0.32520038599328405
2652,0.39072966594321823
2653,0.3423435156161946
2654,0.3518804547223521
2655,0.36053116620770875
2656,0.3987488429112266
2657,0.4299604312757822
2658,0.455857786559301
2659,0.40784093160685264
2660,0.40748310329587245
2661,0.472810359424215
2662,0.36382087408638164
2663,0.3922325476725331
2664,0.41057296181880665
2665,0.4005817187154742
2666,0.47058584671971937
2667,0.5202865969850167
2668,0.4297347029291707
2669,0.48575429085655975
2670,0.48021065482318903
2671,0.38017684826851594
2672,0.4394962125667329
2673,0.4691585699089398
2674,0.4504723387967863
2675,0.42361677270856224
2676,0.3560882058603142
2677,0.43730186486732636
2678,0.3760697437615772
2679,0.3587772015824433
2680,0.3961999855799945
2681,0.38995956392315223
2682,0.49682138830230715
2683,0.18397522695261478
2684,0.18913400604259376
2685,0.14244021462223846
2686,0.19202720336779708
2687,0.17265235077156416
2688,0.18016522607745858
2689,0.18526471726006585
2690,0.1660291791864923
2691,0.1447164634939401
2692,0.1890990383777578
2693,0.1750801555018769
2694,0.1685174906790635
2695,0.18677924850524247
2696,0.16848209922992838
2697,0.17866007006676057
2698,0.16404012898431306
2699,0.15714871728468657
2700,0.14424322578663998
2701,0.1371296815812146
2702,0.15380262366425465
2703,0.16761488994205043
2704,0.16209826289194834
2705,0.15381140955135308
2706,0.26920217869336555
2707,0.18835581010351257
2708,0.30142688562512543
2709,0.27534706028330036
2710,0.2921965636357077
2711,0.2806194642598676
2712,0.26327852989057465
2713,0.2689155615777927
2714,0.2617850367079927
2715,0.2715252861803693
2716,0.27622427446488007
2717,0.25905290177495555
2718,0.25730051812953103
2719,0.2891316752949059
2720,0.27496438386804545
2721,0.2837503203792804
2722,0.27302292304189724
2723,0.29297159779634496
2724,0.2670556823578336
2725,0.2818791658565155
2726,0.27214570252929626
2727,0.2626864734935018
2728,0.28334711149819625
2729,0.275037154567472
2730,0.2701828433185953
2731,0.26663297038196
2732,0.28381780604647
2733,0.33523197405138017
2734,0.3174268662155907
2735,0.3415680093108866
2736,0.322365578032737
2737,0.30968835553214524
2738,0.3178528372485184
2739,0.3042955416723414
2740,0.32444829570588707
2741,0.32303854825838285
2742,0.3206577402001549
2743,0.29886780573868854
2744,0.3502615228916053
2745,0.32254140309632584
2746,0.3329235700469798
2747,0.32039606362534623
2748,0.3543256242906343
2749,0.3171546598912518
2750,0.3283382314628436
2751,0.3154897037665292
2752,0.310298566695982
2753,0.33101396162124386
2754,0.3186659650665684
2755,0.3223142507456882
2756,0.31698292860328103
2757,0.2939528611283828
2758,0.3486634689083966
2759,0.3250568587702115
2760,0.3541454375870585
2761,0.33104200270169115
2762,0.3138638318803515
2763,0.3378567526140033
2764,0.3177033888388854
2765,0.34471487864551664
2766,0.34235886574278007
2767,0.34612226960205683
2768,0.31360314768370345
2769,0.36317585535444574
2770,0.33237172042270924
2771,0.3547933838373676
2772,0.3383716556167029
2773,0.39276620898396875
2774,0.32108288348457525
2775,0.3523016490846498
2776,0.3160651931505235
2777,0.3149196995601601
2778,0.3443695020570371
2779,0.3388491859832057
2780,0.302207796071971
2781,0.3236807211766698
2782,0.3320151524883166
2783,0.26148227562058046
2784,0.24182928156510414
2785,0.2658920454213024
2786,0.24561744861904755
2787,0.22489840173099257
2788,0.24213633056726025
2789,0.2261805854327056
2790,0.24234169060406235
2791,0.2467278732107238
2792,0.2164347294107588
2793,0.21875547015598254
2794,0.26597918867864045
2795,0.24098786948827378
2796,0.24871732033827681
2797,0.2407526349968272
2798,0.24918849998370174
2799,0.2355831760263891
2800,0.2201438223577244
2801,0.24015019875861163
2802,0.23411012988198848
2803,0.2520269825912005
2804,0.24405305797706284
2805,0.24139392924656788
2806,0.23628576486310415
2807,0.2106012932291098
2808,0.28197374904855643
2809,0.2546548533635429
2810,0.2650858785945107
2811,0.2660534381160923
2812,0.2505265288116748
2813,0.24439178697032862
2814,0.24369198093135983
2815,0.25485957811682486
2816,0.25280471801749393
2817,0.24457617328890618
2818,0.24170980322271315
2819,0.2665245012263219
2820,0.2537629771974516
2821,0.25761076930372484
2822,0.25243274909884794
2823,0.27421773255474813
2824,0.24581841610796898
2825,0.25602460650496645
2826,0.25081869450759414
2827,0.24155187330752706
2828,0.2638565478621784
2829,0.257178279593831
2830,0.2556306638419018
2831,0.2526060985708565
2832,0.2694605339723759
2833,0.1894536441266988
2834,0.16700121495897688
2835,0.17007114138224622
2836,0.17824339513450663
2837,0.16298534457073383
2838,0.15402738162064777
2839,0.15906475230826728
2840,0.17056622096470095
2841,0.1619199450781725
2842,0.16011434432074953
2843,0.15640514509537334
2844,0.17577635107545833
2845,0.16491004291949615
2846,0.1660424225379625
2847,0.16338560099843177
2848,0.18252923414921537
2849,0.15795128645082432
2850,0.1616457802804677
2851,0.15960531567653644
2852,0.15191100714681705
2853,0.17397476680006438
2854,0.16771182523937644
2855,0.1677819872463637
2856,0.16628315054995213
2857,0.17776688212738398
2858,0.12774030620990606
2859,0.11198342632608067
2860,0.11164006383718578
2861,0.12044542291649729
2862,0.10611410021442887
2863,0.1002996265244898
2864,0.10458775331775724
2865,0.11741022579554272
2866,0.10754419468183248
2867,0.10497267454939899
2868,0.1021675706414428
2869,0.11746855949967644
2870,0.10945211806920796
2871,0.11000499518952117
2872,0.10864654492705787
2873,0.12180456466335418
2874,0.10475399756884798
2875,0.10566195576092434
2876,0.10399313457235611
2877,0.0983690737583406
2878,0.11628407923761655
2879,0.1103927020945261
2880,0.11186844103637672
2881,0.11060069113621541
2882,0.12368614478439667
2883,0.06815127716195701
2884,0.06778844761618837
2885,0.06864109704874463
2886,0.07939899308078427
2887,0.07323089080271772
2888,0.0663371294331139
2889,0.065248640795808
2890,0.07105391352810597
2891,0.06452298170427077
2892,0.06815127716195701
2893,0.065248640795808
2894,0.07069108398233734
2895,0.06864109704874463
2896,0.07468220898579223
2897,0.06416015215850214
2898,0.07214240216541182
2899,0.06864109704874463
2900,0.06996542489080007
2901,0.06597429988734527
2902,0.06162034533812179
2903,0.06864109704874463
2904,0.06234600442965903
2905,0.07032825443656873
2906,0.07177957261964321
2907,0.06864109704874463
2908,0.29411730797292124
2909,0.28069177431588865
2910,0.3173082748786532
2911,0.2914149903836021
2912,0.2751066739068919
2913,0.2933389898931057
2914,0.27787559806503104
2915,0.31606206695534966
2916,0.30513901416767897
2917,0.3450139687239909
2918,0.27244734901157486
2919,0.32907001719618045
2920,0.28990504773276127
2921,0.3101762884228162
2922,0.28635525378359294
2923,0.36590921805539267
2924,0.27841555575744126
2925,0.31401287170202974
2926,0.26877583433215746
2927,0.2776835478371604
2928,0.3006088761860838
2929,0.2899563389526222
2930,0.2715420023828743
2931,0.28514461583909356
2932,0.32768937752176963
2933,0.07838848207087502
2934,0.06953865696812679
2935,0.06911192948664119
2936,0.07711488098025898
2937,0.06664154851727931
2938,0.06436564924082556
2939,0.06528891305498231
2940,0.07913657724680213
2941,0.0677241740953295
2942,0.06481125877014583
2943,0.06243965623398724
2944,0.07502995721637105
2945,0.06963085404748932
2946,0.07105065419431722
2947,0.06922036444718375
2948,0.07490264020799385
2949,0.06774305614316418
2950,0.06949080533827438
2951,0.06562301245026156
2952,0.06368121256908706
2953,0.0744697623795113
2954,0.06858377940529764
2955,0.07359742536870542
2956,0.07098699569012862
2957,0.08268300244037342
2958,0.10387954831890395
2959,0.08935784927321526
2960,0.08926289396355584
2961,0.09687710956495606
2962,0.08382954071480357
2963,0.07940587630982193
2964,0.08365164401851653
2965,0.09543480458183098
2966,0.08550643236429996
2967,0.08290362036270799
2968,0.08064057011423145
2969,0.09487035445211224
2970,0.08729060983052311
2971,0.08722210968094549
2972,0.0862822782259361
2973,0.09872071599603623
2974,0.08279149462778805
2975,0.08393197680677499
2976,0.08162613788456577
2977,0.076777352832385
2978,0.09385629298535023
2979,0.08771573047772224
2980,0.08910766787414874
2981,0.08827512223586613
2982,0.10150770385149092
2983,0.1945314220070351
2984,0.16456864959254153
2985,0.17714367163918338
2986,0.1718489034672721
2987,0.17417721009601356
2988,0.205413114922878
2989,0.1898110764948563
2990,0.18683219779318072
2991,0.18264432095776112
2992,0.18993802097040702
2993,0.19304479274320807
2994,0.189728718503952
2995,0.18422643683084267
2996,0.1915050607747511
2997,0.1892593363583872
2998,0.15758168947780815
2999,0.17850597068721974
3000,0.17134139432725282
3001,0.1893608945626637
3002,0.19151155418186436
3003,0.1719487079133143
3004,0.18812617617948574
3005,0.18468859307107788
3006,0.24434592515785913
3007,0.23367063035769658
3008,0.23242983720763835
3009,0.2282202049923853
3010,0.22503520384328124
3011,0.23577346551428613
3012,0.20121463036354853
3013,0.26410341953271543
3014,0.23341088419336076
3015,0.2238812514676947
3016,0.22999271516109937
3017,0.26383276488913626
3018,0.21508812466615262
3019,0.2407193197369054
3020,0.24266754949498215
3021,0.20372095438965293
3022,0.21199080525824704
3023,0.20727552295219337
3024,0.24996157613355985
3025,0.21855498773141066
3026,0.22474139827996112
3027,0.2195664223233407
3028,0.22410989480077387
3029,0.33934211665887737
3030,0.3221669929002767
3031,0.2944734955462801
3032,0.29869039679163156
3033,0.3134489848121511
3034,0.33478908381065453
3035,0.3121340588783328
3036,0.3585825287568295
3037,0.2996233077080457
3038,0.31649719414861777
3039,0.3296539432971438
3040,0.356089520818185
3041,0.32320283843898634
3042,0.369251053097548
3043,0.3229776850699172
3044,0.2686881278628503
3045,0.3047012339959406
3046,0.2815122350638376
3047,0.32821072134478735
3048,0.3305107632228568
3049,0.30746943717844755
3050,0.33375068174020683
3051,0.31642917961254646
3052,0.14203534506486643
3053,0.1325329448785858
3054,0.13801948111933476
3055,0.12428011052184484
3056,0.1263777848176983
3057,0.14340450865552917
3058,0.0915955719879417
3059,0.13405977738905933
3060,0.1364489337400513
3061,0.10414685630177693
3062,0.1309405487387208
3063,0.13458469612658
3064,0.12401874677781224
3065,0.13507637676716028
3066,0.13915496825705004
3067,0.12166920305963885
3068,0.1257279951350203
3069,0.11613151684190322
3070,0.14310185196199016
3071,0.09881047226247539
3072,0.12996274679219838
3073,0.1330681104540536
3074,0.11745970454493847
3075,0.115596564995231
3076,0.1098773922858803
3077,0.11645965910715585
3078,0.10993362232160254
3079,0.10300047207512515
3080,0.11472308996406401
3081,0.12226023185195156
3082,0.10857567161561539
3083,0.11969173050394974
3084,0.11371828022387313
3085,0.11506030659819524
3086,0.10789591736303467
3087,0.11051676816018982
3088,0.1127158833138873
3089,0.09987423805380904
3090,0.10370643138350646
3091,0.10089206403497245
3092,0.09462177569887767
3093,0.10782900811516515
3094,0.09081586706895439
3095,0.09890046928176299
3096,0.1175371477207045
3097,0.11381645335636704
3098,0.11301810469846081
3099,0.10656255576289318
3100,0.11564316872452521
3101,0.10667015271652623
3102,0.10033622682798407
3103,0.11009435040203865
3104,0.11055577194660536
3105,0.10266055045207467
3106,0.11388009511088004
3107,0.11087295983130005
3108,0.10756487453091344
3109,0.10514352127906042
3110,0.10323915816199061
3111,0.1065276008473189
3112,0.0938891880242895
3113,0.09923569631117694
3114,0.09908764831580766
3115,0.09068487668374918
3116,0.10160008495718485
3117,0.10089052105781382
3118,0.09137915088888864
3119,0.10933804615395595
3120,0.10692672430683547
3121,0.3320410055879649
3122,0.2973314179632969
3123,0.26735029182299275
3124,0.28724840643366556
3125,0.26810400784076927
3126,0.31343637619638753
3127,0.3131461319293999
3128,0.34520406415843274
3129,0.3008612024109024
3130,0.2986977063940619
3131,0.3249093432377139
3132,0.3364075235179663
3133,0.3103990712426484
3134,0.3352816182331504
3135,0.31525688796571083
3136,0.25642459425726727
3137,0.28202731013372784
3138,0.2783683557659674
3139,0.2992488864267163
3140,0.30137566115631886
3141,0.28566285434739946
3142,0.3192734278514465
3143,0.3131047119675775
3144,0.3532875164927065
3145,0.34705786428224084
3146,0.2911382392936309
3147,0.28968493516094584
3148,0.30353373955025575
3149,0.33492601962334967
3150,0.2784728165045846
3151,0.3799457616277949
3152,0.30847348310646916
3153,0.29415609904677975
3154,0.3360876002374513
3155,0.36975009954274574
3156,0.3333090587736358
3157,0.38619400881271193
3158,0.3406971543130344
